-5.2767800,0.6163450,2.0680550,1.8864470,-2.3775660,-2.9188480,-2.2686120,-1.3712210,-1.3837590,-0.4123050,-0.5657010,-0.7017960,-0.5984780,0.0944970,-0.3948690,0.4329990,2.0423430,2.9259980,2.0895490,0.5495540,0.7701910,-0.1080220,-0.6318720,-0.5340520,-0.1977170,0.1409290,0.2307580,-0.6244050,-0.9828930,-1.2906460
1.6046530,1.0419960,-1.7122310,-0.9360530,3.2216350,2.9217540,0.3429500,0.9936400,1.4616080,1.3654180,0.8362240,-0.8330960,-1.0526220,-1.4456410,-1.5488040,-1.8257810,-0.3173310,0.2961710,1.2040080,0.8972740,0.0938860,-0.3569830,-1.5983810,-2.6406970,-1.2006350,-0.2078070,0.5256970,1.1438410,1.8677760,2.0030520
1.7212200,-2.1275760,-1.1777350,-0.5882050,-2.9796680,-4.0707060,2.1302940,1.0795060,1.4216070,0.5378960,0.2176710,1.2359500,0.8431100,0.3313080,-2.9003840,-4.5389780,-2.7773460,-1.4409890,0.8865680,1.1240660,0.4190930,0.1407210,0.4223590,0.4235500,1.5780760,0.3138530,-1.2699080,-1.7169220,0.7416980,0.8695040
-2.1832840,-1.2397990,-0.5637830,-1.9545150,-3.5530890,2.9705460,1.2019560,-2.8163970,2.1278940,-2.3396880,1.5505170,0.9165150,-4.1599070,1.1563130,-0.3905910,0.0982700,0.1696080,-3.2419600,0.3271480,-0.7600320,-1.1339120,-2.2273040,-1.2041790,-0.7320600,0.2234590,-1.4886960,1.7753520,0.3809020,0.3338060,0.5041100
1.1280140,-1.0102630,0.3501530,-0.7172610,0.6520410,0.7136860,1.1601190,-0.1839800,-0.9401970,-0.3693660,-0.7630360,-0.9541560,-0.9303790,0.5469260,1.0934580,1.3950660,1.3890040,-2.4985800,-1.5894080,-1.1931770,-1.1916360,-0.7302510,1.6495330,2.6817910,2.1764770,2.0094560,1.2624180,1.0585850,-2.6043660,-2.4126790
-1.2884810,-0.2875200,1.7333430,0.1625260,-0.3980470,-0.0952800,-0.2474580,0.3918590,1.0776960,0.7733270,0.7128290,0.0809950,-0.0600140,-0.9556520,-0.3128740,0.4709270,1.0889030,2.3701580,1.3954770,0.8271990,-0.2133400,-1.3599200,-2.0823480,-3.2110850,-1.9422790,-0.6112300,0.6495780,1.0865280,1.1573430,0.9910680
-1.8203330,1.2789060,0.9914250,0.2543470,-1.5434980,-1.1682570,-0.9339300,-0.7529230,-0.8324030,-0.1051480,0.7078940,0.2255830,-0.5213170,-1.3599390,-2.1443860,-3.9952000,1.6364920,0.4334360,1.2653510,0.6038700,-0.4343690,0.1633640,0.5013030,1.1631500,2.0226940,2.4397960,1.1526380,-0.1818040,-2.2990370,-1.6036500
0.2644390,-1.2596130,-4.2637740,-3.1666470,-1.6559530,-1.7084650,-3.0510110,-2.0375800,0.6242900,-1.8181260,-2.1863500,-2.0983000,2.0622610,-2.6560190,-3.1161900,-2.2876070,2.3899830,-1.8086900,-3.0178170,-1.9581450,-1.6858540,-1.0607460,-0.9588570,2.3076500,0.5664190,-1.0756850,0.6177820,-0.8546090,0.3547890,0.2703200
-5.3920350,2.2481680,-0.7363340,-4.4547610,-1.8160930,-2.1116510,-2.2007400,-1.4751950,1.5751250,-1.6759880,-2.3103020,-1.5635310,-2.6733350,-2.5104870,-1.4275760,-0.4147260,2.0869230,3.4796240,3.6506950,-0.0229570,-3.7912780,-2.8332170,1.9317610,-0.4942200,-2.8568730,-0.0037080,-2.0036200,-0.1356420,-0.8521540,0.1607300
1.9818760,1.2972190,0.1023010,1.6286760,1.0653120,0.6087980,-1.4978530,-0.0673440,0.2029200,1.1823130,0.2093100,0.7044500,1.9878440,5.0033460,1.9203170,0.8143940,-1.0801390,-1.2365970,-0.3332710,0.6152960,1.3214210,1.9861560,3.3951690,2.9536340,-2.1752200,-2.7521340,-1.9776690,-0.4872750,0.9207330,0.1428640
0.4135540,-0.2886630,-2.4255110,-2.2439710,0.7879590,1.1134240,1.6793280,-0.8198980,-1.8733580,-1.9858830,1.3597740,1.2206620,-0.3094470,-0.4052240,-1.4293630,-1.1899080,-0.3407390,-0.0374050,0.1460770,-0.1667760,-0.7354190,-0.9724400,-0.9864340,0.9656230,1.1279350,-1.2276240,-0.8063660,0.8867930,-0.4674220,-0.5698170
0.1985860,0.6863240,-0.3967960,0.1174210,-1.5748190,-1.9630050,-0.6307990,-1.1804460,-1.0242460,-1.3614240,0.0901080,1.4281500,2.0389520,1.0957270,-1.2363380,-1.5764870,-2.3930910,-2.4675420,-1.7421770,0.0423490,1.7387860,0.3137440,-1.8099610,0.3616070,1.4304640,0.5064420,-1.0459830,-0.7877090,2.7917780,3.0990020
1.6168740,0.4320550,1.7963030,2.4714150,2.4651760,2.1607230,2.1848900,0.2128770,0.0079600,0.0067080,1.1733210,-0.4521110,-1.7706940,-2.8072100,-3.6127660,-2.3793910,-0.6954970,3.0390430,2.2484230,1.6298700,1.5752310,1.5060180,1.6157920,2.2065370,1.3178140,1.2348870,0.6033870,-0.6388680,-0.3324740,-0.7090950
-1.7235620,0.7833180,2.0643500,3.5434170,0.2319600,0.9299860,0.5936730,1.0837310,0.9978350,1.7565900,0.6509370,1.0040490,0.9075070,0.1945040,1.7486870,1.0591760,2.2348440,-1.0160190,-3.8974250,-3.3504470,0.8938350,-0.4562930,-1.4371730,-2.2548430,0.6297870,2.0776640,1.3949090,1.5774140,3.4634830,-0.5153580
3.0420930,1.3186570,-1.3237860,0.8365920,0.3247450,0.4878510,0.4148520,-1.0075860,-1.7030690,-1.3586480,-1.9944100,-2.5933050,-2.5411980,-1.0175460,-2.4906770,-2.2477220,-2.4348890,6.4101390,1.4354330,0.1942570,0.7914590,0.7699480,1.1210050,0.7026140,0.6729640,0.1639670,-0.1693180,-0.2840400,2.4389650,1.3765810
3.9075590,0.7863760,-1.4747900,0.2060200,2.5795650,2.6531410,1.0348770,-1.1465440,-1.9943420,-0.3161680,3.3308640,0.9792050,-0.1394450,-0.2311940,0.2240920,-1.4620880,-2.1169540,-1.0112130,0.1409830,0.0926540,2.2704690,0.2488920,-0.6444240,-1.0365160,0.3483930,1.5869350,0.4650400,-0.2952480,1.0720190,1.1578530
1.1139780,-1.4147270,-1.3828150,-2.5257260,-0.0993790,-0.3148370,-0.8554690,-0.0288320,1.1576190,-1.8890080,-3.1675540,-0.7485310,-1.2249330,-0.7937100,0.2120980,-0.2658670,-4.8089950,0.6359650,1.1971800,1.3615320,-1.8829560,-4.7784330,0.3065330,0.7823200,-1.0664230,1.2439430,1.0301700,0.6497070,0.7874000,1.1116210
1.5324000,0.4864310,-3.0771770,0.0644690,-1.1031980,-1.6076960,-1.2207760,0.0436700,0.0498440,0.4958530,1.2956570,1.5934040,2.2596870,0.6781210,0.7488070,0.2694230,0.7091480,-2.0729420,-1.9191650,-1.9857120,-1.1216310,0.4396030,0.8603970,1.0937360,1.2168370,-0.2919840,-0.6477700,-0.2026550,-0.5978080,-0.6565960
0.5950540,0.2166830,-0.6406720,0.2311390,-2.2391390,-2.4643830,2.1108860,2.4753860,1.6382630,2.1309890,2.2900240,1.1820540,1.6525900,1.2676560,0.5820740,0.4516970,1.1323780,1.1712950,1.3234280,0.4399930,0.1832350,-1.1166440,-2.0792750,-2.3221330,-1.7825950,-1.4139380,-0.9617170,0.0113580,0.9191690,1.0990880
